CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,CostPressure,ChannelLeverage,GrowthMomentum,Cluster,GrowthPotentialScore,Recommendation,ClusterLabel
Indian,25202,Bombay Corner,Ghost Kitchen,North Shore,0.6666666666666679,40.04,1418,92,3683.68,663,398,265,26546.52,15935.92,10610.6,0.291234462964348,0.259023642307147,0.3,18,5.31,1407.15,1656.71,3975.13,2386.27,3364.88,0.07,0.5,0.3,0.2,56776.72,0.5744179031601501,0.550258105271495,0.8333333333333333,1460.54,0,0.6631004945973938,Optimize Operations,High Revenue Leaders
Indian,25325,Tandoori Grill,QSR,West Auckland,0.8333333333333357,34.01,1213,89,3026.89,562,337,225,19113.62,11461.37,7652.25,0.279793931487948,0.408069194294512,0.27,6,1.77,398.25,944.8,805.39,482.95,1990.3,0.08,0.5,0.3,0.2,41254.13,0.38380759502028544,0.68786312578246,0.8333333333333333,1261.52,3,0.6535230380081152,Optimize Operations,High Growth Scalable Leaders
Indian,26621,Tandoori Eatery,QSR,CBD,0.0,40.33,628,72,2903.76,278,167,111,11211.74,6735.11,4476.63,0.26501995574683,0.399025585385971,0.33,16,4.72,523.92,975.53,66.76,40.1,980.02,0.13,0.5,0.3,0.2,25327.24,0.32627400782563054,0.664045541132801,0.8333333333333333,621.72,2,0.2971762697969189,Reduce Costs,Stable Local Performers
Indian,26096,Spice Grill,Full-service,South Auckland,1.0,45.37,1762,229,10389.73,766,460,307,34753.42,20870.2,13928.59,0.373291050165426,0.50635389033705,0.28,6,1.77,543.39,1250.46,-5548.21,-3331.82,1132.99,0.15,0.5,0.3,0.2,79941.93999999999,0.09840609416261831,0.879644940502476,0.8333333333333333,1850.1000000000001,1,0.606029104331714,Optimize Operations,Overextended Low Return
Indian,26097,Royal Grill,Ghost Kitchen,West Auckland,0.8333333333333357,38.59,633,57,2199.63,288,173,115,11113.92,6676.07,4437.85,0.283717413037084,0.223925864184275,0.28,7,2.07,238.05,1083.0,2360.12,1417.71,1946.96,0.1,0.5,0.3,0.2,24427.47,0.4526113256795111,0.5076432772213589,0.8333333333333333,658.32,3,0.6810445302718054,Optimize Operations,High Growth Scalable Leaders
Indian,26219,Royal Kitchen,QSR,North Shore,0.6666666666666679,36.34,1293,128,4651.52,582,350,233,21149.88,12719.0,8467.22,0.273164425063878,0.437278969050385,0.31,15,4.43,1032.19,1346.88,-432.38,-260.02,1419.55,0.11,0.5,0.3,0.2,46987.62,0.3265833696962209,0.7104433941142629,0.8333333333333333,1331.79,3,0.5639666812118221,Optimize Operations,High Growth Scalable Leaders
Indian,25047,Tandoori Eatery,QSR,West Auckland,0.8333333333333357,44.82,734,78,3495.96,328,197,131,14700.96,8829.54,5871.42,0.244568080697209,0.403566297888756,0.32,14,4.13,541.03,1230.11,468.46,281.36,1524.92,0.12,0.5,0.3,0.2,32897.88,0.36467641200931056,0.648134378585965,0.8333333333333333,763.36,3,0.6458705648037252,Optimize Operations,High Growth Scalable Leaders
Indian,25697,Royal House,QSR,South Auckland,1.0,41.5,883,87,3610.5,398,239,159,16517.0,9918.5,6598.5,0.220556069426239,0.42173113625031,0.31,17,5.02,798.18,1291.52,788.07,473.24,1562.19,0.11,0.5,0.3,0.2,36644.5,0.38092110500226417,0.642287205676549,0.8333333333333333,927.1500000000001,3,0.7190351086675724,Optimize Operations,High Growth Scalable Leaders
Indian,26465,Tandoori Diner,QSR,North Shore,0.6666666666666679,34.89,1339,143,4989.27,598,359,239,20864.22,12525.51,8338.71,0.216410799063742,0.360744556062855,0.3,17,5.02,1199.78,2109.69,2563.06,1538.69,2326.2,0.12,0.5,0.3,0.2,46717.71,0.4986655108637398,0.577155355126597,0.8333333333333333,1379.17,0,0.6327995376788297,Optimize Operations,High Revenue Leaders
Indian,26222,Bombay Tavern,Cafe,CBD,0.0,35.06,1469,145,5083.7,662,397,265,23209.72,13918.82,9290.9,0.257371511384845,0.422914584865794,0.32,5,1.48,392.2,1625.33,-6.64,-3.98,2578.23,0.11,0.5,0.3,0.2,51503.14000000001,0.3829955866680474,0.680286096250639,0.8333333333333333,1454.31,2,0.3198649013338856,Reduce Costs,Stable Local Performers
Indian,26613,Royal Kitchen,Cafe,West Auckland,0.8333333333333357,35.71,478,58,2071.18,210,126,84,7499.1,4499.46,2999.64,0.216459960769862,0.374055620725267,0.29,17,5.02,421.68,848.12,896.03,537.62,806.63,0.14,0.5,0.3,0.2,17069.38,0.35358917009817836,0.590515581495129,0.8333333333333333,497.12,3,0.6414356680392723,Optimize Operations,High Growth Scalable Leaders
Indian,26104,Curry Grill,Full-service,North Shore,0.6666666666666679,37.2,1558,203,7551.6,678,406,271,25221.6,15103.2,10081.2,0.394597242539749,0.46595036315266,0.27,6,1.77,479.67,1053.09,-3292.62,-1971.69,926.18,0.15,0.5,0.3,0.2,57957.59999999999,0.18390764509857108,0.860547605692409,0.8333333333333333,1604.74,1,0.5068963913727622,Optimize Operations,Overextended Low Return
Indian,26145,Spice Grill,QSR,South Auckland,1.0,40.64,1020,84,3413.76,468,281,187,19019.52,11419.84,7599.68,0.235223977230489,0.353703589946963,0.31,14,4.13,772.31,1403.3,1922.35,1154.23,2351.71,0.09,0.5,0.3,0.2,41452.799999999996,0.45324495842650336,0.588927567177452,0.8333333333333333,1071.0,3,0.747964650037268,Optimize Operations,High Growth Scalable Leaders
Indian,25458,Royal Bistro,Full-service,CBD,0.0,32.89,1708,319,10491.91,694,417,278,22825.66,13715.13,9143.42,0.358053909707814,0.541396578447893,0.3,12,3.54,984.12,1054.96,-4552.59,-2735.49,-64.75,0.23,0.5,0.3,0.2,56176.119999999995,0.1036963951355108,0.899450488155707,0.8333333333333333,1690.92,1,0.208145224720871,Reduce Costs,Overextended Low Return
Indian,26107,Tandoori Tavern,Cafe,North Shore,0.6666666666666679,39.73,971,119,4727.87,426,256,170,16924.98,10170.88,6754.1,0.220234274100512,0.356106535042636,0.3,4,1.18,200.6,2003.01,2092.93,1257.72,2660.84,0.14,0.5,0.3,0.2,38577.829999999994,0.48473783711325424,0.576340809143148,0.8333333333333333,1000.13,3,0.6272284681786355,Optimize Operations,High Growth Scalable Leaders
Indian,25744,Spice Bistro,Cafe,West Auckland,0.8333333333333357,45.96,506,66,3033.36,220,132,88,10111.2,6066.72,4044.48,0.263840750865638,0.350082896370441,0.31,17,5.02,441.76,1171.11,769.22,461.53,1119.72,0.15,0.5,0.3,0.2,23255.760000000002,0.36512181855793163,0.613923647236079,0.8333333333333333,526.24,3,0.6460487274231737,Optimize Operations,High Growth Scalable Leaders
Indian,25866,Spice Corner,QSR,West Auckland,0.8333333333333357,42.39,1697,208,8817.12,744,447,298,31538.16,18948.33,12632.22,0.269348163623363,0.408116451813839,0.27,8,2.36,703.28,2843.83,1656.87,995.46,3371.06,0.14,0.5,0.3,0.2,71935.83,0.5074399932483501,0.6774646154372019,0.8333333333333333,1764.88,0,0.702975997299341,Optimize Operations,High Revenue Leaders
Indian,25746,Bombay Kitchen,Cafe,CBD,0.0,36.31,1164,151,5482.81,506,304,203,18372.86,11038.24,7370.93,0.219539311733097,0.379697456932627,0.27,14,4.13,838.39,2197.31,2402.49,1443.4,2115.61,0.15,0.5,0.3,0.2,42264.840000000004,0.48857983466445004,0.5992367686657241,0.8333333333333333,1152.36,2,0.3620986005324467,Reduce Costs,Stable Local Performers
Indian,26232,Tandoori Kitchen,QSR,North Shore,0.6666666666666679,37.99,625,51,1937.49,287,172,115,10903.13,6534.28,4368.85,0.275574485715479,0.429182407120243,0.32,14,4.13,474.95,572.03,-269.93,-161.77,814.92,0.09,0.5,0.3,0.2,23743.75,0.296797838407143,0.704756892835722,0.8333333333333333,643.75,3,0.5520524686961911,Optimize Operations,High Growth Scalable Leaders
Indian,25949,Spice Grill,Cafe,North Shore,0.6666666666666679,34.8,945,116,4036.8,414,249,166,14407.2,8665.2,5776.8,0.27771425018087,0.398123694886453,0.29,14,4.13,685.58,1308.58,492.18,296.02,1187.04,0.14,0.5,0.3,0.2,32886.0,0.3587918806619278,0.675837945067323,0.8333333333333333,973.35,3,0.5768500855981049,Optimize Operations,High Growth Scalable Leaders
Indian,26477,Bombay Tavern,Cafe,West Auckland,0.8333333333333357,45.86,1100,100,4586.0,500,300,200,22930.0,13758.0,9172.0,0.218355244267732,0.397347188158892,0.3,5,1.48,296.0,1762.39,1932.94,1159.77,3228.78,0.1,0.5,0.3,0.2,50446.0,0.4865849564404109,0.615702432426624,0.8333333333333333,1144.0,3,0.6946339825761653,Optimize Operations,High Growth Scalable Leaders
Indian,25547,Spice Kitchen,QSR,CBD,0.0,30.69,1054,129,3959.01,462,278,185,14178.78,8531.82,5677.65,0.206030499003828,0.407672602171078,0.32,14,4.13,764.05,1529.35,940.01,565.63,1429.21,0.14,0.5,0.3,0.2,32347.260000000002,0.3902174025902799,0.613703101174906,0.8333333333333333,1043.46,2,0.3227536277027786,Reduce Costs,Stable Local Performers
Indian,26075,Bombay Cafe,Full-service,South Auckland,1.0,33.96,2027,491,16674.36,768,461,307,26081.28,15655.56,10425.72,0.351224799279589,0.532647073408589,0.32,18,5.31,1630.17,1936.36,-5317.24,-3191.73,-419.45,0.32,0.5,0.3,0.2,68836.92,0.08521481880632634,0.883871872688178,0.8333333333333333,2128.35,1,0.6007525941891972,Optimize Operations,Overextended Low Return
Indian,25332,Spice Tavern,QSR,CBD,0.0,30.89,614,70,2162.3,272,163,109,8402.08,5035.07,3367.01,0.246180343739688,0.441651750309393,0.29,10,2.95,321.55,675.0,186.26,111.62,729.52,0.13,0.5,0.3,0.2,18966.46,0.3166893807145087,0.687832094049081,0.8333333333333333,607.86,2,0.29334241895247015,Reduce Costs,Stable Local Performers
Indian,25078,Spice Eatery,Full-service,CBD,0.0,34.5,954,184,6348.0,385,231,154,13282.5,7969.5,5313.0,0.380056269501802,0.466577301663347,0.3,6,1.77,272.58,973.57,-1947.66,-1168.6,542.26,0.24,0.5,0.3,0.2,32913.0,0.2287573955990211,0.8466335711651489,0.8333333333333333,944.46,2,0.2581696249062751,Reduce Costs,Stable Local Performers
Indian,26535,Curry Diner,Cafe,CBD,0.0,38.14,1607,159,6064.26,724,434,290,27613.36,16552.76,11060.6,0.204376494511962,0.383977796067484,0.31,11,3.25,942.5,2496.33,2806.78,1682.52,3610.55,0.11,0.5,0.3,0.2,61290.98,0.5534704837626283,0.588354290579446,0.8333333333333333,1590.93,0,0.388054860171718,Reduce Costs,High Revenue Leaders
Indian,26643,Royal Grill,Full-service,CBD,0.0,33.57,1667,289,9701.73,689,413,276,23129.73,13864.41,9265.32,0.39728331787046,0.474615921708755,0.28,17,5.02,1385.52,1242.8,-3513.39,-2105.99,-198.63,0.21,0.5,0.3,0.2,55961.189999999995,0.14955915933440864,0.871899239579215,0.8333333333333333,1650.33,1,0.22649033040043012,Reduce Costs,Overextended Low Return
Indian,25756,Spice Diner,Cafe,North Shore,0.6666666666666679,32.1,616,66,2118.6,275,165,110,8827.5,5296.5,3531.0,0.227221258115023,0.372634863946587,0.31,7,2.07,227.7,847.74,795.75,477.45,1185.21,0.12,0.5,0.3,0.2,19773.6,0.3593863772686647,0.59985612206161,0.8333333333333333,634.48,3,0.5770878842407997,Optimize Operations,High Growth Scalable Leaders
Indian,26606,Tandoori Diner,QSR,CBD,0.0,36.96,1185,145,5359.2,520,312,208,19219.2,11531.52,7687.68,0.224772080108523,0.37316050613299,0.29,5,1.48,307.84,2154.76,2153.85,1292.31,2783.13,0.14,0.5,0.3,0.2,43797.6,0.49457644978766635,0.597932586241513,0.8333333333333333,1173.15,2,0.3644972465817332,Reduce Costs,Stable Local Performers
Indian,25759,Spice Cafe,QSR,North Shore,0.6666666666666679,30.99,1553,178,5516.22,688,412,275,21321.12,12767.88,8522.25,0.270179027989507,0.355104209878482,0.32,16,4.72,1298.0,2067.02,1166.62,698.62,1895.43,0.13,0.5,0.3,0.2,48127.47,0.42651790318677324,0.625283237867989,0.8333333333333333,1599.5900000000001,0,0.6039404946080431,Optimize Operations,High Revenue Leaders
Indian,26487,Spice House,Full-service,CBD,0.0,37.63,781,141,5305.83,320,192,128,12041.6,7224.96,4816.64,0.377514863258693,0.46494656840805,0.3,9,2.66,340.48,835.87,-1715.46,-1029.28,418.33,0.22,0.5,0.3,0.2,29389.03,0.2316830217572978,0.8424614316667429,0.8333333333333333,773.1899999999999,2,0.2593398753695858,Reduce Costs,Stable Local Performers
Indian,25153,Curry Grill,Cafe,CBD,0.0,40.16,850,84,3373.44,383,230,153,15381.28,9236.8,6144.48,0.259762070644647,0.447379531897604,0.3,3,0.89,136.17,987.94,-109.85,-65.97,1663.29,0.11,0.5,0.3,0.2,34136.0,0.3372693996116735,0.707141602542251,0.8333333333333333,841.5,2,0.30157442651133604,Reduce Costs,Stable Local Performers
Indian,25033,Spice Diner,Full-service,West Auckland,0.8333333333333357,34.95,618,153,5347.35,232,140,93,8108.4,4893.0,3250.35,0.371757352666464,0.462851057504304,0.32,16,4.72,438.96,884.41,-1253.63,-756.5,98.62,0.33,0.5,0.3,0.2,21599.1,0.24402128899536984,0.834608410170768,0.8333333333333333,642.72,3,0.5976085155981489,Optimize Operations,High Growth Scalable Leaders
Indian,26126,Spice Eatery,QSR,South Auckland,1.0,39.42,1685,139,5479.38,773,464,309,30471.66,18290.88,12180.78,0.230952102020383,0.362889633560553,0.31,3,0.89,275.01,2225.5,2930.1,1758.82,4672.31,0.09,0.5,0.3,0.2,66422.7,0.5798421189531001,0.593841735580936,0.8333333333333333,1769.25,0,0.7986035142479068,Expand Aggressively,High Revenue Leaders
Indian,26653,Curry Tavern,Cafe,North Shore,0.6666666666666679,40.32,968,88,3548.16,440,264,176,17740.8,10644.48,7096.32,0.265767632648349,0.375899662310258,0.27,14,4.13,726.88,1271.42,1567.09,940.26,1815.96,0.1,0.5,0.3,0.2,39029.759999999995,0.42031575676915445,0.6416672949586071,0.8333333333333333,997.0400000000001,3,0.6014596360409956,Optimize Operations,High Growth Scalable Leaders
Indian,25440,Bombay Bistro,QSR,North Shore,0.6666666666666679,33.12,792,97,3212.64,348,208,139,11525.76,6888.96,4603.68,0.244969292469323,0.365438399394043,0.29,16,4.72,656.08,1251.62,1147.88,686.09,1137.48,0.14,0.5,0.3,0.2,26231.04,0.3837977444271599,0.610407691863366,0.8333333333333333,815.76,3,0.5868524311041978,Optimize Operations,High Growth Scalable Leaders
Indian,26236,Royal Grill,QSR,CBD,0.0,40.75,599,64,2608.0,268,160,107,10921.0,6520.0,4360.25,0.211037353798747,0.438833950948901,0.3,8,2.36,252.52,913.14,547.46,326.84,1274.13,0.12,0.5,0.3,0.2,24409.25,0.3528748689804555,0.649871304747648,0.8333333333333333,593.01,2,0.3078166142588489,Reduce Costs,Stable Local Performers
Indian,26665,Royal Grill,Full-service,South Auckland,1.0,43.01,1756,304,13075.04,726,436,290,31225.26,18752.36,12472.9,0.38189453529194,0.513519361917861,0.28,14,4.13,1197.7,1367.47,-5477.34,-3289.42,106.79,0.21,0.5,0.3,0.2,75525.56,0.07721613718841167,0.8954138972098009,0.8333333333333333,1843.8000000000002,1,0.5975531215420313,Optimize Operations,Overextended Low Return
Indian,25578,Spice Cafe,QSR,West Auckland,0.8333333333333357,32.96,934,114,3757.44,410,246,164,13513.6,8108.16,5405.44,0.202443747427315,0.354591334611177,0.28,7,2.07,339.48,1664.41,2202.24,1321.35,2054.94,0.14,0.5,0.3,0.2,30784.64,0.46419642189185156,0.557035082038492,0.8333333333333333,971.36,3,0.6856785687567416,Optimize Operations,High Growth Scalable Leaders
Indian,25929,Bombay Grill,QSR,CBD,0.0,40.71,1586,144,5862.24,721,433,288,29351.91,17627.43,11724.48,0.261057219300419,0.387353183235973,0.28,11,3.25,936.0,2061.1,2101.29,1261.94,3186.21,0.1,0.5,0.3,0.2,64566.06,0.5006063439417121,0.6484104025363919,0.8333333333333333,1570.1399999999999,0,0.3669092042433515,Reduce Costs,High Revenue Leaders
Indian,25525,Spice Bistro,Cafe,South Auckland,1.0,39.22,1707,169,6628.18,769,461,308,30160.18,18080.42,12079.76,0.221280722506344,0.383297110931016,0.32,14,4.13,1272.04,2620.93,2274.75,1363.66,3504.56,0.11,0.5,0.3,0.2,66948.54,0.5313125063396552,0.6045778334373599,0.8333333333333333,1792.3500000000001,0,0.7791916692025288,Expand Aggressively,High Revenue Leaders
Indian,26147,Spice Grill,Full-service,South Auckland,1.0,44.16,993,246,10863.36,374,224,149,16515.84,9891.84,6579.84,0.392545880540274,0.520224752998911,0.28,6,1.77,263.73,947.6,-3183.77,-1906.86,310.23,0.33,0.5,0.3,0.2,43850.880000000005,0.16932450755686912,0.912770633539185,0.8333333333333333,1042.65,1,0.6343964696894143,Optimize Operations,Overextended Low Return
Indian,26619,Tandoori Bistro,Cafe,CBD,0.0,42.55,973,119,5063.45,427,256,171,18168.85,10892.8,7276.05,0.241101745236665,0.381717206002213,0.3,17,5.02,858.42,1909.84,1402.29,840.72,1885.97,0.14,0.5,0.3,0.2,41401.15,0.43213886460998696,0.622818951238878,0.8333333333333333,963.27,2,0.33952221251066145,Reduce Costs,Stable Local Performers
Indian,26419,Spice Kitchen,Full-service,South Auckland,1.0,33.27,660,160,5323.2,250,150,100,8317.5,4990.5,3327.0,0.356647593807429,0.510117775341496,0.29,17,5.02,502.0,709.23,-1303.9,-782.34,-58.73,0.32,0.5,0.3,0.2,21958.2,0.2331419744688599,0.866765369148925,0.8333333333333333,693.0,3,0.6599234564542107,Optimize Operations,High Growth Scalable Leaders
Indian,26501,Tandoori Corner,Ghost Kitchen,North Shore,0.6666666666666679,35.43,1511,137,4853.91,687,412,275,24340.41,14597.16,9743.25,0.250613305682782,0.236551172996406,0.32,6,1.77,486.75,2489.26,4693.7,2814.85,4509.93,0.1,0.5,0.3,0.2,53534.729999999996,0.657608824427554,0.487164478679188,0.8333333333333333,1556.33,0,0.6963768631043553,Optimize Operations,High Revenue Leaders
Indian,25329,Bombay Cafe,Cafe,North Shore,0.6666666666666679,34.77,817,81,2816.37,368,221,147,12795.36,7684.17,5111.19,0.20891814365983,0.436058595543727,0.27,15,4.43,651.21,999.88,1087.9,653.33,1163.38,0.11,0.5,0.3,0.2,28407.09,0.37531611751384863,0.644976739203557,0.8333333333333333,841.51,3,0.5834597803388732,Optimize Operations,High Growth Scalable Leaders
Indian,25936,Royal Cafe,QSR,West Auckland,0.8333333333333357,40.36,1412,128,5166.08,642,385,257,25911.12,15538.6,10372.52,0.259702173862606,0.402220298838802,0.28,10,2.95,758.15,1746.54,1504.85,902.44,2748.57,0.1,0.5,0.3,0.2,56988.31999999999,0.4551301489649288,0.661922472701408,0.8333333333333333,1468.48,0,0.6820520595859725,Optimize Operations,High Revenue Leaders
Indian,25169,Bombay Eatery,Cafe,North Shore,0.6666666666666679,33.38,1202,109,3638.42,546,328,219,18225.48,10948.64,7310.22,0.240091151744127,0.410124057391658,0.28,7,2.07,453.33,1272.66,1271.86,764.05,2103.67,0.1,0.5,0.3,0.2,40122.76,0.4154572845003046,0.650215209135785,0.8333333333333333,1238.06,3,0.5995162471334556,Optimize Operations,High Growth Scalable Leaders
Indian,26262,Curry Corner,Full-service,CBD,0.0,30.28,957,237,7176.36,360,216,144,10900.8,6540.48,4360.32,0.389117768767756,0.534674153849483,0.27,3,0.89,128.16,546.9,-2112.49,-1267.49,204.13,0.33,0.5,0.3,0.2,28977.96,0.20137487656807457,0.9237919226172391,0.8333333333333333,947.43,2,0.2472166172938965,Reduce Costs,Stable Local Performers
Indian,25211,Curry Tavern,Cafe,South Auckland,1.0,35.75,911,104,3718.0,404,242,161,14443.0,8651.5,5755.75,0.24738922284916,0.375637275981717,0.31,16,4.72,759.92,1401.59,967.3,579.42,1409.85,0.13,0.5,0.3,0.2,32568.25,0.38739427584695785,0.623026498830877,0.8333333333333333,956.5500000000001,3,0.7216243770054498,Optimize Operations,High Growth Scalable Leaders
Indian,26306,Bombay Eatery,Cafe,South Auckland,1.0,40.07,1218,100,4007.0,559,335,224,22399.13,13423.45,8975.68,0.275403123795986,0.396439639991149,0.31,4,1.18,264.32,1314.93,406.71,243.73,2681.11,0.09,0.5,0.3,0.2,48805.26,0.39507028398195043,0.671842763787135,0.8333333333333333,1278.9,3,0.7246947802594469,Optimize Operations,High Growth Scalable Leaders
Indian,25482,Spice Eatery,Full-service,North Shore,0.6666666666666679,31.8,888,154,4897.2,367,220,147,11670.6,6996.0,4674.6,0.392120596475434,0.483421585988253,0.3,13,3.84,564.48,609.49,-2048.68,-1228.09,17.31,0.21,0.5,0.3,0.2,28238.4,0.2008152563856469,0.8755421824636871,0.8333333333333333,914.64,1,0.5136594358875926,Optimize Operations,Overextended Low Return
Indian,25457,Royal Diner,Full-service,CBD,0.0,39.01,1062,275,10727.75,394,236,157,15369.94,9206.36,6124.57,0.384822722373065,0.492451391811483,0.27,3,0.89,139.73,1316.57,-2263.59,-1355.86,611.91,0.35,0.5,0.3,0.2,41428.62,0.226346928837984,0.8772741141845479,0.8333333333333333,1051.3799999999999,2,0.25720543820186026,Reduce Costs,Stable Local Performers
Indian,26630,Spice House,Ghost Kitchen,South Auckland,1.0,43.17,655,59,2547.03,298,179,119,12864.66,7727.43,5137.23,0.276819002674893,0.345801801141351,0.32,4,1.18,140.42,961.2,738.16,443.39,1798.26,0.1,0.5,0.3,0.2,28276.350000000002,0.3762883976785612,0.622620803816244,0.8333333333333333,687.75,3,0.7171820257380911,Optimize Operations,High Growth Scalable Leaders
Indian,25424,Curry House,Cafe,West Auckland,0.8333333333333357,34.46,1146,122,4204.12,512,307,205,17643.52,10579.22,7064.3,0.267271007932723,0.403685403359123,0.31,15,4.43,908.15,1383.34,336.0,201.47,1416.31,0.12,0.5,0.3,0.2,39491.16,0.3602108985364946,0.670956411291846,0.8333333333333333,1191.8400000000001,3,0.6440843594145987,Optimize Operations,High Growth Scalable Leaders
Indian,25905,Curry Grill,Full-service,West Auckland,0.8333333333333357,40.99,1249,273,11190.27,488,293,195,20003.12,12010.07,7993.05,0.36133549696533,0.464482245361432,0.29,9,2.66,518.7,1949.15,-2316.72,-1390.98,873.55,0.28,0.5,0.3,0.2,51196.51,0.24780444922005923,0.8258177423267621,0.8333333333333333,1298.96,1,0.5991217796880247,Optimize Operations,Overextended Low Return
Indian,25906,Royal Cafe,Cafe,North Shore,0.6666666666666679,39.25,932,107,4199.75,412,248,165,16171.0,9734.0,6476.25,0.249628631453961,0.400936816562898,0.28,14,4.13,681.45,1467.54,1122.83,675.88,1581.58,0.13,0.5,0.3,0.2,36581.0,0.40043087026795465,0.650565448016859,0.8333333333333333,959.96,3,0.5935056814405156,Optimize Operations,High Growth Scalable Leaders
Indian,25705,Tandoori Diner,Cafe,West Auckland,0.8333333333333357,40.63,1108,100,4063.0,504,302,202,20477.52,12270.26,8207.26,0.258585739787668,0.373463932843879,0.28,6,1.77,357.54,1494.98,1801.0,1079.17,2662.32,0.1,0.5,0.3,0.2,45018.04,0.4587261479202335,0.632049672631547,0.8333333333333333,1152.32,3,0.6834904591680944,Optimize Operations,High Growth Scalable Leaders
